account_id,promotion_applied,quantity,order,customer,product,unit,total,shipping,payment,
ACC-02214,,1.0,SALE-03400,"7919 Center St, Fort Worth, TX 76101",ITEM-3004,153.99,153.99,Completed,Cash on Delivery,third_system_sales.json
ACC-02125,,1.0,SALE-03401,"5635 Market St, Columbus, OH 43095",ITEM-3004,153.99,153.99,In Transit,PayPal,third_system_sales.json
ACC-02125,,1.0,SALE-03401,"5635 Market St, Columbus, OH 43095",ITEM-3004,153.99,153.99,In Transit,PayPal,third_system_sales.json
ACC-02125,,1.0,SALE-03401,"5635 Market St, Columbus, OH 43095",ITEM-3004,153.99,153.99,In Transit,PayPal,third_system_sales.json
ACC-02125,,1.0,SALE-03401,"5635 Market St, Columbus, OH 43095",ITEM-3004,153.99,153.99,In Transit,PayPal,third_system_sales.json
,COUPON_10,1.0,2023-03-28T00:01:03.183Z,USER-1269,B08KY654WZ,98.0,98.0,FBM,MasterCard,modern_sales.csv
,PRIME_DISCOUNT,1.0,2023-03-28T03:02:42.511Z,USER-1355,B07ZPML163,69.99,69.99,Seller,AmEx,modern_sales.csv
,,2.0,2023-03-28T12:23:07.925Z,USER-1159,B08TW5NKRQ,94.99,189.98,Seller,Discover,modern_sales.csv
,PRIME_DISCOUNT,1.0,2023-03-28T15:22:56.426Z,USER-1123,B08HGH6J8X,289.99,289.99,FBA,Discover,modern_sales.csv
,COUPON_10,1.0,2023-03-28T15:55:21.897Z,USER-1302,B07ZPKN6YR,79.7,79.7,Seller,PayPal,modern_sales.csv
,COUPON_10,1.0,2023-03-28T16:51:40.757Z,USER-1312,B08XYDLC1P,99.99,99.99,Seller,Debit,modern_sales.csv
,,1.0,2023-03-28T18:46:06.852Z,USER-1373,B07YNK87DD,39.99,39.99,Seller,VISA,modern_sales.csv
ACC-02301,,1.0,SALE-03402,"8474 Oak Ave, San Diego, CA 92101",ITEM-3014,246.69,246.69,Delivered,Debit Card,third_system_sales.json
ACC-02301,,1.0,SALE-03402,"8474 Oak Ave, San Diego, CA 92101",ITEM-3014,246.69,246.69,Delivered,Debit Card,third_system_sales.json
ACC-02301,,1.0,SALE-03402,"8474 Oak Ave, San Diego, CA 92101",ITEM-3014,246.69,246.69,Delivered,Debit Card,third_system_sales.json
ACC-02301,,1.0,SALE-03402,"8474 Oak Ave, San Diego, CA 92101",ITEM-3014,246.69,246.69,Delivered,Debit Card,third_system_sales.json
ACC-02301,,1.0,SALE-03402,"8474 Oak Ave, San Diego, CA 92101",ITEM-3014,246.69,246.69,Delivered,Debit Card,third_system_sales.json
ACC-02449,,1.0,SALE-03403,"660 Hill St, Nashville, TN 37201",ITEM-3007,119.53,119.53,In Transit,PayPal,third_system_sales.json
ACC-02449,,1.0,SALE-03403,"660 Hill St, Nashville, TN 37201",ITEM-3007,119.53,119.53,In Transit,PayPal,third_system_sales.json
ACC-02449,,1.0,SALE-03403,"660 Hill St, Nashville, TN 37201",ITEM-3007,119.53,119.53,In Transit,PayPal,third_system_sales.json
ACC-02449,,1.0,SALE-03403,"660 Hill St, Nashville, TN 37201",ITEM-3007,119.53,119.53,In Transit,PayPal,third_system_sales.json
ACC-02449,,1.0,SALE-03403,"660 Hill St, Nashville, TN 37201",ITEM-3007,119.53,119.53,In Transit,PayPal,third_system_sales.json
ACC-02174,,1.0,SALE-03404,"542 Maple Dr, Los Angeles, California 90088",ITEM-3012,86.4,86.4,Returned,Credit Card,third_system_sales.json
ACC-02174,,1.0,SALE-03404,"542 Maple Dr, Los Angeles, California 90088",ITEM-3012,86.4,86.4,Returned,Credit Card,third_system_sales.json
ACC-02174,,1.0,SALE-03404,"542 Maple Dr, Los Angeles, California 90088",ITEM-3012,86.4,86.4,Returned,Credit Card,third_system_sales.json
ACC-02174,,1.0,SALE-03404,"542 Maple Dr, Los Angeles, California 90088",ITEM-3012,86.4,86.4,Returned,Credit Card,third_system_sales.json
ACC-02174,,1.0,SALE-03404,"542 Maple Dr, Los Angeles, California 90088",ITEM-3012,86.4,86.4,Returned,Credit Card,third_system_sales.json
,COUPON_10,1.0,2023-03-29T03:23:32.595Z,USER-1340,B09KLDX7M3,129.99,129.99,FBA,Discover,modern_sales.csv
,,1.0,2023-03-29T08:05:09.135Z,USER-1139,B08P4KCJVN,239.99,239.99,FBM,VISA,modern_sales.csv
,LIGHTNING_DEAL,1.0,2023-03-29T13:29:59.432Z,USER-1179,B07XJ8C8F5,54.99,54.99,FBA,Discover,modern_sales.csv
,,1.0,2023-03-29T15:09:01.047Z,USER-1108,B09CDTHXNL,119.99,119.99,FBM,PayPal,modern_sales.csv
,HOLIDAY_SALE,1.0,2023-03-29T23:13:39.130Z,USER-1439,B09PQXDM7V,16.99,16.99,Seller,Discover,modern_sales.csv
,COUPON_10,1.0,2023-03-29T23:17:06.906Z,USER-1360,B08XYDLC1P,99.99,99.99,Seller,PayPal,modern_sales.csv
ACC-02026,,2.0,SALE-03405,"4523 Washington Blvd, Austin, TX 78768",ITEM-3017,107.6,215.2,Completed,PayPal,third_system_sales.json
ACC-02026,,2.0,SALE-03405,"4523 Washington Blvd, Austin, TX 78768",ITEM-3017,107.6,215.2,Completed,PayPal,third_system_sales.json
ACC-02026,,2.0,SALE-03405,"4523 Washington Blvd, Austin, TX 78768",ITEM-3017,107.6,215.2,Completed,PayPal,third_system_sales.json
ACC-02026,,2.0,SALE-03405,"4523 Washington Blvd, Austin, TX 78768",ITEM-3017,107.6,215.2,Completed,PayPal,third_system_sales.json
ACC-02026,,2.0,SALE-03405,"4523 Washington Blvd, Austin, TX 78768",ITEM-3017,107.6,215.2,Completed,PayPal,third_system_sales.json
ACC-02127,,3.0,SALE-03406,"8562 Lake Rd, Phoenix, Arizona 85081",ITEM-3017,107.6,322.8,In Transit,Debit Card,third_system_sales.json
ACC-02127,,3.0,SALE-03406,"8562 Lake Rd, Phoenix, Arizona 85081",ITEM-3017,107.6,322.8,In Transit,Debit Card,third_system_sales.json
ACC-02127,,3.0,SALE-03406,"8562 Lake Rd, Phoenix, Arizona 85081",ITEM-3017,107.6,322.8,In Transit,Debit Card,third_system_sales.json
ACC-02127,,3.0,SALE-03406,"8562 Lake Rd, Phoenix, Arizona 85081",ITEM-3017,107.6,322.8,In Transit,Debit Card,third_system_sales.json
ACC-02127,,3.0,SALE-03406,"8562 Lake Rd, Phoenix, Arizona 85081",ITEM-3017,107.6,322.8,In Transit,Debit Card,third_system_sales.json
ACC-02231,,3.0,SALE-03407,"4079 Main St #34, Miami, FL 33101",ITEM-3004,153.99,461.97,Processing,Cash on Delivery,third_system_sales.json
ACC-02231,,3.0,SALE-03407,"4079 Main St #34, Miami, FL 33101",ITEM-3004,153.99,461.97,Processing,Cash on Delivery,third_system_sales.json
ACC-02231,,3.0,SALE-03407,"4079 Main St #34, Miami, FL 33101",ITEM-3004,153.99,461.97,Processing,Cash on Delivery,third_system_sales.json
ACC-02231,,3.0,SALE-03407,"4079 Main St #34, Miami, FL 33101",ITEM-3004,153.99,461.97,Processing,Cash on Delivery,third_system_sales.json
ACC-02231,,3.0,SALE-03407,"4079 Main St #34, Miami, FL 33101",ITEM-3004,153.99,461.97,Processing,Cash on Delivery,third_system_sales.json
,LIGHTNING_DEAL,1.0,2023-03-30T07:29:06.408Z,USER-1430,B09NBLQH43,24.99,24.99,FBM,AmEx,modern_sales.csv
,HOLIDAY_SALE,1.0,2023-03-30T14:20:44.202Z,USER-1343,B07T8JNXRP,24.99,24.99,FBM,PayPal,modern_sales.csv
,PRIME_DISCOUNT,2.0,2023-03-30T16:26:21.470Z,USER-1159,B08J5F3J18,9.99,19.98,FBM,VISA,modern_sales.csv
,,1.0,2023-03-30T22:23:45.258Z,USER-1468,B08HGH6J8X,273.98,273.98,Seller,VISA,modern_sales.csv
ACC-02334,,1.0,SALE-03408,"969 Lake Rd #18, Nashville, TN 37201",ITEM-3008,37.6,37.6,Delivered,PayPal,third_system_sales.json
ACC-02334,,1.0,SALE-03408,"969 Lake Rd #18, Nashville, TN 37201",ITEM-3008,37.6,37.6,Delivered,PayPal,third_system_sales.json
ACC-02334,,1.0,SALE-03408,"969 Lake Rd #18, Nashville, TN 37201",ITEM-3008,37.6,37.6,Delivered,PayPal,third_system_sales.json
ACC-02334,,1.0,SALE-03408,"969 Lake Rd #18, Nashville, TN 37201",ITEM-3008,37.6,37.6,Delivered,PayPal,third_system_sales.json
ACC-02334,,1.0,SALE-03408,"969 Lake Rd #18, Nashville, TN 37201",ITEM-3008,37.6,37.6,Delivered,PayPal,third_system_sales.json
ACC-02228,,1.0,SALE-03409,"2012 High St, Los Angeles, CA 90001",ITEM-3007,119.53,119.53,Processing,Cash on Delivery,third_system_sales.json
ACC-02228,,1.0,SALE-03409,"2012 High St, Los Angeles, CA 90001",ITEM-3007,119.53,119.53,Processing,Cash on Delivery,third_system_sales.json
ACC-02228,,1.0,SALE-03409,"2012 High St, Los Angeles, CA 90001",ITEM-3007,119.53,119.53,Processing,Cash on Delivery,third_system_sales.json
ACC-02228,,1.0,SALE-03409,"2012 High St, Los Angeles, CA 90001",ITEM-3007,119.53,119.53,Processing,Cash on Delivery,third_system_sales.json
ACC-02228,,1.0,SALE-03409,"2012 High St, Los Angeles, CA 90001",ITEM-3007,119.53,119.53,Processing,Cash on Delivery,third_system_sales.json
ACC-02462,,1.0,SALE-03410,"6516 Spring St, Nashville, TN 37201",ITEM-3011,95.37,95.37,Processing,PayPal,third_system_sales.json
ACC-02462,,1.0,SALE-03410,"6516 Spring St, Nashville, TN 37201",ITEM-3011,95.37,95.37,Processing,PayPal,third_system_sales.json
ACC-02462,,1.0,SALE-03410,"6516 Spring St, Nashville, TN 37201",ITEM-3011,95.37,95.37,Processing,PayPal,third_system_sales.json
ACC-02462,,1.0,SALE-03410,"6516 Spring St, Nashville, TN 37201",ITEM-3011,95.37,95.37,Processing,PayPal,third_system_sales.json
ACC-02462,,1.0,SALE-03410,"6516 Spring St, Nashville, TN 37201",ITEM-3011,95.37,95.37,Processing,PayPal,third_system_sales.json
ACC-02477,,4.0,SALE-03411,"6971 Center St #130, Nashville, TN 37201",ITEM-3010,46.12,184.48,Returned,Bank Transfer,third_system_sales.json
ACC-02477,,4.0,SALE-03411,"6971 Center St #130, Nashville, TN 37201",ITEM-3010,46.12,184.48,Returned,Bank Transfer,third_system_sales.json
ACC-02477,,4.0,SALE-03411,"6971 Center St #130, Nashville, TN 37201",ITEM-3010,46.12,184.48,Returned,Bank Transfer,third_system_sales.json
ACC-02477,,4.0,SALE-03411,"6971 Center St #130, Nashville, TN 37201",ITEM-3010,46.12,184.48,Returned,Bank Transfer,third_system_sales.json
ACC-02477,,4.0,SALE-03411,"6971 Center St #130, Nashville, TN 37201",ITEM-3010,46.12,184.48,Returned,Bank Transfer,third_system_sales.json
ACC-02343,,1.0,SALE-03412,"1977 Main St #180, Houston, TX 77001",ITEM-3013,65.55,65.55,In Transit,Bank Transfer,third_system_sales.json
ACC-02343,,1.0,SALE-03412,"1977 Main St #180, Houston, TX 77001",ITEM-3013,65.55,65.55,In Transit,Bank Transfer,third_system_sales.json
ACC-02343,,1.0,SALE-03412,"1977 Main St #180, Houston, TX 77001",ITEM-3013,65.55,65.55,In Transit,Bank Transfer,third_system_sales.json
ACC-02343,,1.0,SALE-03412,"1977 Main St #180, Houston, TX 77001",ITEM-3013,65.55,65.55,In Transit,Bank Transfer,third_system_sales.json
ACC-02343,,1.0,SALE-03412,"1977 Main St #180, Houston, TX 77001",ITEM-3013,65.55,65.55,In Transit,Bank Transfer,third_system_sales.json
ACC-02135,,5.0,SALE-03413,"7197 Washington Blvd, New York, NY 10022",ITEM-3015,45.93,229.65,Delivered,Credit Card,third_system_sales.json
ACC-02135,,5.0,SALE-03413,"7197 Washington Blvd, New York, NY 10022",ITEM-3015,45.93,229.65,Delivered,Credit Card,third_system_sales.json
ACC-02135,,5.0,SALE-03413,"7197 Washington Blvd, New York, NY 10022",ITEM-3015,45.93,229.65,Delivered,Credit Card,third_system_sales.json
ACC-02135,,5.0,SALE-03413,"7197 Washington Blvd, New York, NY 10022",ITEM-3015,45.93,229.65,Delivered,Credit Card,third_system_sales.json
ACC-02135,,5.0,SALE-03413,"7197 Washington Blvd, New York, NY 10022",ITEM-3015,45.93,229.65,Delivered,Credit Card,third_system_sales.json
,,2.0,2023-03-31T02:54:58.980Z,USER-1292,B09KLDX7M3,129.99,259.98,FBM,VISA,modern_sales.csv
,HOLIDAY_SALE,1.0,2023-03-31T12:30:56.943Z,USER-1208,B08TW5NKRQ,87.68,87.68,FBA,PayPal,modern_sales.csv
,HOLIDAY_SALE,1.0,2023-03-31T16:40:36.542Z,USER-1274,B07YNK87DD,39.99,39.99,FBA,AmEx,modern_sales.csv
ACC-02163,,5.0,SALE-03414,"7954 Pine St, Chicago, IL 60688",ITEM-3011,95.37,476.85,Delivered,Digital Wallet,third_system_sales.json
ACC-02163,,5.0,SALE-03414,"7954 Pine St, Chicago, IL 60688",ITEM-3011,95.37,476.85,Delivered,Digital Wallet,third_system_sales.json
ACC-02163,,5.0,SALE-03414,"7954 Pine St, Chicago, IL 60688",ITEM-3011,95.37,476.85,Delivered,Digital Wallet,third_system_sales.json
ACC-02163,,5.0,SALE-03414,"7954 Pine St, Chicago, IL 60688",ITEM-3011,95.37,476.85,Delivered,Digital Wallet,third_system_sales.json
ACC-02492,,1.0,SALE-03415,"5177 Main St, San Diego, CA 92101",ITEM-3009,96.29,96.29,In Transit,Credit Card,third_system_sales.json
ACC-02492,,1.0,SALE-03415,"5177 Main St, San Diego, CA 92101",ITEM-3009,96.29,96.29,In Transit,Credit Card,third_system_sales.json
ACC-02492,,1.0,SALE-03415,"5177 Main St, San Diego, CA 92101",ITEM-3009,96.29,96.29,In Transit,Credit Card,third_system_sales.json
ACC-02492,,1.0,SALE-03415,"5177 Main St, San Diego, CA 92101",ITEM-3009,96.29,96.29,In Transit,Credit Card,third_system_sales.json
ACC-02356,,1.0,SALE-03416,"2280 Center St, Columbus, OH 43004",ITEM-3018,26.2,26.2,Processing,Bank Transfer,third_system_sales.json
ACC-02356,,1.0,SALE-03416,"2280 Center St, Columbus, OH 43004",ITEM-3018,26.2,26.2,Processing,Bank Transfer,third_system_sales.json
ACC-02356,,1.0,SALE-03416,"2280 Center St, Columbus, OH 43004",ITEM-3018,26.2,26.2,Processing,Bank Transfer,third_system_sales.json
ACC-02356,,1.0,SALE-03416,"2280 Center St, Columbus, OH 43004",ITEM-3018,26.2,26.2,Processing,Bank Transfer,third_system_sales.json
ACC-02259,,1.0,SALE-03417,"677 Park Pl, Seattle, WA 98101",ITEM-3016,142.57,142.57,Completed,Debit Card,third_system_sales.json
ACC-02259,,1.0,SALE-03417,"677 Park Pl, Seattle, WA 98101",ITEM-3016,142.57,142.57,Completed,Debit Card,third_system_sales.json
ACC-02259,,1.0,SALE-03417,"677 Park Pl, Seattle, WA 98101",ITEM-3016,142.57,142.57,Completed,Debit Card,third_system_sales.json
ACC-02259,,1.0,SALE-03417,"677 Park Pl, Seattle, WA 98101",ITEM-3016,142.57,142.57,Completed,Debit Card,third_system_sales.json
ACC-02103,,1.0,SALE-03418,"1577 Market St, New York, NY 10058",ITEM-3017,107.6,107.6,Pending,Debit Card,third_system_sales.json
ACC-02103,,1.0,SALE-03418,"1577 Market St, New York, NY 10058",ITEM-3017,107.6,107.6,Pending,Debit Card,third_system_sales.json
ACC-02103,,1.0,SALE-03418,"1577 Market St, New York, NY 10058",ITEM-3017,107.6,107.6,Pending,Debit Card,third_system_sales.json
ACC-02103,,1.0,SALE-03418,"1577 Market St, New York, NY 10058",ITEM-3017,107.6,107.6,Pending,Debit Card,third_system_sales.json
,COUPON_10,2.0,2023-04-01T01:13:52.803Z,USER-1436,B07XQZX9M2,14.99,29.98,FBA,AmEx,modern_sales.csv
,HOLIDAY_SALE,1.0,2023-04-01T07:40:52.502Z,USER-1266,B08GGGM5D9,329.99,329.99,Seller,VISA,modern_sales.csv
,PRIME_DISCOUNT,2.0,2023-04-01T15:56:22.108Z,USER-1010,B09PQXDM7V,16.99,33.98,FBM,VISA,modern_sales.csv
,PRIME_DISCOUNT,1.0,2023-04-01T22:11:53.665Z,USER-1150,B07XQZX9M2,14.99,14.99,FBM,Discover,modern_sales.csv
ACC-02114,,1.0,SALE-03419,"6984 Sunset Blvd, Boston, MA 02114",ITEM-3013,65.55,65.55,In Transit,Credit Card,third_system_sales.json
ACC-02114,,1.0,SALE-03419,"6984 Sunset Blvd, Boston, MA 02114",ITEM-3013,65.55,65.55,In Transit,Credit Card,third_system_sales.json
ACC-02114,,1.0,SALE-03419,"6984 Sunset Blvd, Boston, MA 02114",ITEM-3013,65.55,65.55,In Transit,Credit Card,third_system_sales.json
ACC-02319,,1.0,SALE-03420,"4325 Hill St, Las Vegas, NV 89101",ITEM-3003,14.26,14.26,Cancelled,Digital Wallet,third_system_sales.json
ACC-02319,,1.0,SALE-03420,"4325 Hill St, Las Vegas, NV 89101",ITEM-3003,14.26,14.26,Cancelled,Digital Wallet,third_system_sales.json
ACC-02319,,1.0,SALE-03420,"4325 Hill St, Las Vegas, NV 89101",ITEM-3003,14.26,14.26,Cancelled,Digital Wallet,third_system_sales.json
ACC-02133,,3.0,SALE-03421,"4056 Spring St, New York, NY 10030",ITEM-3010,46.12,138.36,Pending,Bank Transfer,third_system_sales.json
ACC-02133,,3.0,SALE-03421,"4056 Spring St, New York, NY 10030",ITEM-3010,46.12,138.36,Pending,Bank Transfer,third_system_sales.json
ACC-02133,,3.0,SALE-03421,"4056 Spring St, New York, NY 10030",ITEM-3010,46.12,138.36,Pending,Bank Transfer,third_system_sales.json
ACC-02123,,1.0,SALE-03422,"3897 Market St, Boston, MA 02139",ITEM-3008,36.35,36.35,Cancelled,Debit Card,third_system_sales.json
ACC-02123,,1.0,SALE-03422,"3897 Market St, Boston, MA 02139",ITEM-3008,36.35,36.35,Cancelled,Debit Card,third_system_sales.json
ACC-02123,,1.0,SALE-03422,"3897 Market St, Boston, MA 02139",ITEM-3008,36.35,36.35,Cancelled,Debit Card,third_system_sales.json
ACC-02316,,1.0,SALE-03423,"5024 Forest Ave #104, Philadelphia, PA 19019",ITEM-3015,54.68,54.68,Cancelled,Debit Card,third_system_sales.json
ACC-02316,,1.0,SALE-03423,"5024 Forest Ave #104, Philadelphia, PA 19019",ITEM-3015,54.68,54.68,Cancelled,Debit Card,third_system_sales.json
ACC-02316,,1.0,SALE-03423,"5024 Forest Ave #104, Philadelphia, PA 19019",ITEM-3015,54.68,54.68,Cancelled,Debit Card,third_system_sales.json
ACC-02067,,1.0,SALE-03424,"8409 Main St, # 26D, Charlotte, NC 28293",ITEM-3003,14.26,14.26,Processing,Bank Transfer,third_system_sales.json
ACC-02067,,1.0,SALE-03424,"8409 Main St, # 26D, Charlotte, NC 28293",ITEM-3003,14.26,14.26,Processing,Bank Transfer,third_system_sales.json
ACC-02067,,1.0,SALE-03424,"8409 Main St, # 26D, Charlotte, NC 28293",ITEM-3003,14.26,14.26,Processing,Bank Transfer,third_system_sales.json
,COUPON_10,1.0,2023-04-02T06:03:25.925Z,USER-1025,B08P4KCJVN,239.66,239.66,Seller,MasterCard,modern_sales.csv
,PRIME_DISCOUNT,1.0,2023-04-02T12:50:28.630Z,USER-1245,B07YNK87DD,39.99,39.99,Seller,VISA,modern_sales.csv
,LIGHTNING_DEAL,1.0,2023-04-02T19:59:37.707Z,USER-1031,B08TW5NKRQ,94.99,94.99,FBM,VISA,modern_sales.csv
ACC-02019,,1.0,SALE-03425,"4274 Park Place, San Antonio, TX 78210",ITEM-3008,37.6,37.6,Returned,Bank Transfer,third_system_sales.json
ACC-02019,,1.0,SALE-03425,"4274 Park Place, San Antonio, TX 78210",ITEM-3008,37.6,37.6,Returned,Bank Transfer,third_system_sales.json
ACC-02019,,1.0,SALE-03425,"4274 Park Place, San Antonio, TX 78210",ITEM-3008,37.6,37.6,Returned,Bank Transfer,third_system_sales.json
ACC-02019,,1.0,SALE-03425,"4274 Park Place, San Antonio, TX 78210",ITEM-3008,37.6,37.6,Returned,Bank Transfer,third_system_sales.json
ACC-02019,,1.0,SALE-03425,"4274 Park Place, San Antonio, TX 78210",ITEM-3008,37.6,37.6,Returned,Bank Transfer,third_system_sales.json
ACC-02351,,1.0,SALE-03426,"5004 River Dr, Philadelphia, PA 19019",ITEM-3011,95.37,95.37,Delivered,Cash on Delivery,third_system_sales.json
ACC-02351,,1.0,SALE-03426,"5004 River Dr, Philadelphia, PA 19019",ITEM-3011,95.37,95.37,Delivered,Cash on Delivery,third_system_sales.json
ACC-02351,,1.0,SALE-03426,"5004 River Dr, Philadelphia, PA 19019",ITEM-3011,95.37,95.37,Delivered,Cash on Delivery,third_system_sales.json
ACC-02351,,1.0,SALE-03426,"5004 River Dr, Philadelphia, PA 19019",ITEM-3011,95.37,95.37,Delivered,Cash on Delivery,third_system_sales.json
ACC-02351,,1.0,SALE-03426,"5004 River Dr, Philadelphia, PA 19019",ITEM-3011,95.37,95.37,Delivered,Cash on Delivery,third_system_sales.json
ACC-02246,,1.0,SALE-03427,"6415 Park Pl #32, New York, NY 10001",ITEM-3004,153.99,153.99,Pending,Bank Transfer,third_system_sales.json
ACC-02246,,1.0,SALE-03427,"6415 Park Pl #32, New York, NY 10001",ITEM-3004,153.99,153.99,Pending,Bank Transfer,third_system_sales.json
ACC-02246,,1.0,SALE-03427,"6415 Park Pl #32, New York, NY 10001",ITEM-3004,153.99,153.99,Pending,Bank Transfer,third_system_sales.json
ACC-02246,,1.0,SALE-03427,"6415 Park Pl #32, New York, NY 10001",ITEM-3004,153.99,153.99,Pending,Bank Transfer,third_system_sales.json
ACC-02246,,1.0,SALE-03427,"6415 Park Pl #32, New York, NY 10001",ITEM-3004,153.99,153.99,Pending,Bank Transfer,third_system_sales.json
ACC-02257,,1.0,SALE-03428,"3649 Pine St, Nashville, TN 37201",ITEM-3020,18.67,18.67,In Transit,Cash on Delivery,third_system_sales.json
ACC-02257,,1.0,SALE-03428,"3649 Pine St, Nashville, TN 37201",ITEM-3020,18.67,18.67,In Transit,Cash on Delivery,third_system_sales.json
ACC-02257,,1.0,SALE-03428,"3649 Pine St, Nashville, TN 37201",ITEM-3020,18.67,18.67,In Transit,Cash on Delivery,third_system_sales.json
ACC-02257,,1.0,SALE-03428,"3649 Pine St, Nashville, TN 37201",ITEM-3020,18.67,18.67,In Transit,Cash on Delivery,third_system_sales.json
ACC-02257,,1.0,SALE-03428,"3649 Pine St, Nashville, TN 37201",ITEM-3020,18.67,18.67,In Transit,Cash on Delivery,third_system_sales.json
ACC-02022,,2.0,SALE-03429,"3784 Maple Dr, # 13B, San Diego, CA 92152",ITEM-3002,20.1,40.21,Completed,Cash on Delivery,third_system_sales.json
ACC-02022,,2.0,SALE-03429,"3784 Maple Dr, # 13B, San Diego, CA 92152",ITEM-3002,20.1,40.21,Completed,Cash on Delivery,third_system_sales.json
ACC-02022,,2.0,SALE-03429,"3784 Maple Dr, # 13B, San Diego, CA 92152",ITEM-3002,20.1,40.21,Completed,Cash on Delivery,third_system_sales.json
ACC-02022,,2.0,SALE-03429,"3784 Maple Dr, # 13B, San Diego, CA 92152",ITEM-3002,20.1,40.21,Completed,Cash on Delivery,third_system_sales.json
ACC-02022,,2.0,SALE-03429,"3784 Maple Dr, # 13B, San Diego, CA 92152",ITEM-3002,20.1,40.21,Completed,Cash on Delivery,third_system_sales.json
,,2.0,2023-04-03T03:47:59.993Z,USER-1063,B08HGH6J8X,289.99,579.98,FBM,PayPal,modern_sales.csv
,HOLIDAY_SALE,2.0,2023-04-03T07:36:22.237Z,USER-1081,B07ZPML163,69.99,139.98,Seller,VISA,modern_sales.csv
,,1.0,2023-04-03T09:39:29.083Z,USER-1235,B07ZPKN6YR,84.99,84.99,Seller,MasterCard,modern_sales.csv
,,1.0,2023-04-03T09:49:19.875Z,USER-1379,B09PQXDM7V,14.66,14.66,Seller,Debit,modern_sales.csv
,COUPON_10,1.0,2023-04-03T15:01:36.649Z,USER-1201,B07XJ8C8F5,52.83,52.83,FBM,MasterCard,modern_sales.csv
ACC-02367,,5.0,SALE-03430,"8432 River Dr #136, Boston, MA 02101",ITEM-3006,370.64,1853.2,In Transit,PayPal,third_system_sales.json
ACC-02367,,5.0,SALE-03430,"8432 River Dr #136, Boston, MA 02101",ITEM-3006,370.64,1853.2,In Transit,PayPal,third_system_sales.json
ACC-02367,,5.0,SALE-03430,"8432 River Dr #136, Boston, MA 02101",ITEM-3006,370.64,1853.2,In Transit,PayPal,third_system_sales.json
ACC-02367,,5.0,SALE-03430,"8432 River Dr #136, Boston, MA 02101",ITEM-3006,370.64,1853.2,In Transit,PayPal,third_system_sales.json
ACC-02367,,5.0,SALE-03430,"8432 River Dr #136, Boston, MA 02101",ITEM-3006,370.64,1853.2,In Transit,PayPal,third_system_sales.json
ACC-02273,,1.0,SALE-03431,"2382 Main St, Houston, TX 77001",ITEM-3010,46.12,46.12,In Transit,Digital Wallet,third_system_sales.json
ACC-02273,,1.0,SALE-03431,"2382 Main St, Houston, TX 77001",ITEM-3010,46.12,46.12,In Transit,Digital Wallet,third_system_sales.json
ACC-02273,,1.0,SALE-03431,"2382 Main St, Houston, TX 77001",ITEM-3010,46.12,46.12,In Transit,Digital Wallet,third_system_sales.json
ACC-02273,,1.0,SALE-03431,"2382 Main St, Houston, TX 77001",ITEM-3010,46.12,46.12,In Transit,Digital Wallet,third_system_sales.json
ACC-02273,,1.0,SALE-03431,"2382 Main St, Houston, TX 77001",ITEM-3010,46.12,46.12,In Transit,Digital Wallet,third_system_sales.json
ACC-02381,,1.0,SALE-03432,"593 Lake Rd, Houston, TX 77001",ITEM-3010,46.12,46.12,Delivered,Cash on Delivery,third_system_sales.json
ACC-02381,,1.0,SALE-03432,"593 Lake Rd, Houston, TX 77001",ITEM-3010,46.12,46.12,Delivered,Cash on Delivery,third_system_sales.json
ACC-02381,,1.0,SALE-03432,"593 Lake Rd, Houston, TX 77001",ITEM-3010,46.12,46.12,Delivered,Cash on Delivery,third_system_sales.json
ACC-02381,,1.0,SALE-03432,"593 Lake Rd, Houston, TX 77001",ITEM-3010,46.12,46.12,Delivered,Cash on Delivery,third_system_sales.json
ACC-02381,,1.0,SALE-03432,"593 Lake Rd, Houston, TX 77001",ITEM-3010,46.12,46.12,Delivered,Cash on Delivery,third_system_sales.json
ACC-02396,,3.0,SALE-03433,"3315 Forest Ave, Columbus, OH 43004",ITEM-3016,142.57,427.71,Delivered,Debit Card,third_system_sales.json
ACC-02396,,3.0,SALE-03433,"3315 Forest Ave, Columbus, OH 43004",ITEM-3016,142.57,427.71,Delivered,Debit Card,third_system_sales.json
ACC-02396,,3.0,SALE-03433,"3315 Forest Ave, Columbus, OH 43004",ITEM-3016,142.57,427.71,Delivered,Debit Card,third_system_sales.json
ACC-02396,,3.0,SALE-03433,"3315 Forest Ave, Columbus, OH 43004",ITEM-3016,142.57,427.71,Delivered,Debit Card,third_system_sales.json
ACC-02396,,3.0,SALE-03433,"3315 Forest Ave, Columbus, OH 43004",ITEM-3016,142.57,427.71,Delivered,Debit Card,third_system_sales.json
ACC-02109,,3.0,SALE-03434,"5940 Market St, San Francisco, California 94198",ITEM-3007,101.88,305.64,Pending,Debit Card,third_system_sales.json
ACC-02109,,3.0,SALE-03434,"5940 Market St, San Francisco, California 94198",ITEM-3007,101.88,305.64,Pending,Debit Card,third_system_sales.json
ACC-02109,,3.0,SALE-03434,"5940 Market St, San Francisco, California 94198",ITEM-3007,101.88,305.64,Pending,Debit Card,third_system_sales.json
ACC-02109,,3.0,SALE-03434,"5940 Market St, San Francisco, California 94198",ITEM-3007,101.88,305.64,Pending,Debit Card,third_system_sales.json
